"subject" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featAxis" "count" "average" "featType" "featOperation" "activityName"
"10122" 26 "Body" "Accelerometer" "Jerk" NA "Z" 59 -0.396530418305085 "Freq" "SD" "WALKING"
"10123" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 59 -0.293358341186441 "Freq" "Mean" "WALKING"
"10124" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 59 -0.268948465423729 "Freq" "SD" "WALKING"
"10125" 26 NA "Gyroscope" NA NA "X" 59 -0.00334085938813559 "Time" "Mean" "WALKING"
"10126" 26 NA "Gyroscope" NA NA "Y" 59 -0.0841507651508474 "Time" "Mean" "WALKING"
"10127" 26 NA "Gyroscope" NA NA "Z" 59 0.0851069247830508 "Time" "Mean" "WALKING"
"10128" 26 NA "Gyroscope" NA NA "X" 59 -0.492885711355932 "Time" "SD" "WALKING"
"10129" 26 NA "Gyroscope" NA NA "Y" 59 -0.57573544779661 "Time" "SD" "WALKING"
"10130" 26 NA "Gyroscope" NA NA "Z" 59 -0.354549059491525 "Time" "SD" "WALKING"
"10131" 26 NA "Gyroscope" NA "Magnitude" NA 59 -0.392092024067797 "Time" "Mean" "WALKING"
"10132" 26 NA "Gyroscope" NA "Magnitude" NA 59 -0.538329286101695 "Time" "SD" "WALKING"
"10133" 26 NA "Gyroscope" "Jerk" NA "X" 59 -0.099411456038983 "Time" "Mean" "WALKING"
"10134" 26 NA "Gyroscope" "Jerk" NA "Y" 59 -0.0456538283033898 "Time" "Mean" "WALKING"
"10135" 26 NA "Gyroscope" "Jerk" NA "Z" 59 -0.0492240545355932 "Time" "Mean" "WALKING"
"10136" 26 NA "Gyroscope" "Jerk" NA "X" 59 -0.417438636101695 "Time" "SD" "WALKING"
"10137" 26 NA "Gyroscope" "Jerk" NA "Y" 59 -0.587000110847458 "Time" "SD" "WALKING"
"10138" 26 NA "Gyroscope" "Jerk" NA "Z" 59 -0.485543001525424 "Time" "SD" "WALKING"
"10139" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 59 -0.51239882559322 "Time" "Mean" "WALKING"
"10140" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 59 -0.603468672372881 "Time" "SD" "WALKING"
"10141" 26 "Body" "Accelerometer" NA NA "X" 59 0.279264443728814 "Time" "Mean" "WALKING"
"10142" 26 "Body" "Accelerometer" NA NA "Y" 59 -0.0154259586949153 "Time" "Mean" "WALKING"
"10143" 26 "Body" "Accelerometer" NA NA "Z" 59 -0.108927011474576 "Time" "Mean" "WALKING"
"10144" 26 "Body" "Accelerometer" NA NA "X" 59 -0.340185527559322 "Time" "SD" "WALKING"
"10145" 26 "Body" "Accelerometer" NA NA "Y" 59 -0.136351391645763 "Time" "SD" "WALKING"
"10146" 26 "Body" "Accelerometer" NA NA "Z" 59 -0.333486502542373 "Time" "SD" "WALKING"
"10147" 26 "Body" "Accelerometer" NA "Magnitude" NA 59 -0.223399171830508 "Time" "Mean" "WALKING"
"10148" 26 "Body" "Accelerometer" NA "Magnitude" NA 59 -0.421848313898305 "Time" "SD" "WALKING"
"10149" 26 "Body" "Accelerometer" "Jerk" NA "X" 59 0.0652303740728814 "Time" "Mean" "WALKING"
"10150" 26 "Body" "Accelerometer" "Jerk" NA "Y" 59 0.0196712144372881 "Time" "Mean" "WALKING"
"10151" 26 "Body" "Accelerometer" "Jerk" NA "Z" 59 -0.00618305784355932 "Time" "Mean" "WALKING"
"10152" 26 "Body" "Accelerometer" "Jerk" NA "X" 59 -0.328452881355932 "Time" "SD" "WALKING"
"10153" 26 "Body" "Accelerometer" "Jerk" NA "Y" 59 -0.261863589338983 "Time" "SD" "WALKING"
"10154" 26 "Body" "Accelerometer" "Jerk" NA "Z" 59 -0.397483516101695 "Time" "SD" "WALKING"
"10155" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 59 -0.290758024915254 "Time" "Mean" "WALKING"
"10156" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 59 -0.279350754237288 "Time" "SD" "WALKING"
"10157" 26 "Gravity" "Accelerometer" NA NA "X" 59 0.960647754576271 "Time" "Mean" "WALKING"
"10158" 26 "Gravity" "Accelerometer" NA NA "Y" 59 -0.133922185084746 "Time" "Mean" "WALKING"
"10159" 26 "Gravity" "Accelerometer" NA NA "Z" 59 0.108738699508475 "Time" "Mean" "WALKING"
"10160" 26 "Gravity" "Accelerometer" NA NA "X" 59 -0.980055651016949 "Time" "SD" "WALKING"
"10161" 26 "Gravity" "Accelerometer" NA NA "Y" 59 -0.969040314237288 "Time" "SD" "WALKING"
"10162" 26 "Gravity" "Accelerometer" NA NA "Z" 59 -0.966231561694915 "Time" "SD" "WALKING"
"10163" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 59 -0.223399171830508 "Time" "Mean" "WALKING"
"10164" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 59 -0.421848313898305 "Time" "SD" "WALKING"
"10165" 26 NA "Gyroscope" NA NA "X" 50 -0.12591815458 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10166" 26 NA "Gyroscope" NA NA "Y" 50 -0.44312621 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10167" 26 NA "Gyroscope" NA NA "Z" 50 -0.22138882542 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10168" 26 NA "Gyroscope" NA NA "X" 50 -0.3981998635 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10169" 26 NA "Gyroscope" NA NA "Y" 50 -0.4975063388 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10170" 26 NA "Gyroscope" NA NA "Z" 50 -0.434482187 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10171" 26 NA "Gyroscope" NA "Magnitude" NA 50 -0.3345099466 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10172" 26 NA "Gyroscope" NA "Magnitude" NA 50 -0.39299065312 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10173" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 50 -0.4722007526 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10174" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 50 -0.4894973794 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10175" 26 "Body" "Accelerometer" NA NA "X" 50 0.022800096142 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10176" 26 "Body" "Accelerometer" NA NA "Y" 50 -0.006237000044 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10177" 26 "Body" "Accelerometer" NA NA "Z" 50 -0.2796400557 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10178" 26 "Body" "Accelerometer" NA NA "X" 50 0.22678384386 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10179" 26 "Body" "Accelerometer" NA NA "Y" 50 -0.078283777824 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10180" 26 "Body" "Accelerometer" NA NA "Z" 50 -0.3466485178 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10181" 26 "Body" "Accelerometer" NA "Magnitude" NA 50 0.075101684668 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10182" 26 "Body" "Accelerometer" NA "Magnitude" NA 50 0.005749436614 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10183" 26 "Body" "Accelerometer" "Jerk" NA "X" 50 -0.201368098258 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10184" 26 "Body" "Accelerometer" "Jerk" NA "Y" 50 -0.165552378156 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10185" 26 "Body" "Accelerometer" "Jerk" NA "Z" 50 -0.3601146078 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10186" 26 "Body" "Accelerometer" "Jerk" NA "X" 50 -0.130825898392 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10187" 26 "Body" "Accelerometer" "Jerk" NA "Y" 50 -0.061537065488 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10188" 26 "Body" "Accelerometer" "Jerk" NA "Z" 50 -0.3967016908 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10189" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 50 -0.15317202912 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"10190" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 50 -0.067941075972 "Freq" "SD" "WALKING_DOWNSTAIRS"
"10191" 26 NA "Gyroscope" NA NA "X" 50 -0.010752208236 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10192" 26 NA "Gyroscope" NA NA "Y" 50 -0.1003822042168 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10193" 26 NA "Gyroscope" NA NA "Z" 50 0.082221399603 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10194" 26 NA "Gyroscope" NA NA "X" 50 -0.33131291446 "Time" "SD" "WALKING_DOWNSTAIRS"
"10195" 26 NA "Gyroscope" NA NA "Y" 50 -0.4734080504 "Time" "SD" "WALKING_DOWNSTAIRS"
"10196" 26 NA "Gyroscope" NA NA "Z" 50 -0.3320502392 "Time" "SD" "WALKING_DOWNSTAIRS"
"10197" 26 NA "Gyroscope" NA "Magnitude" NA 50 -0.23531462282 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10198" 26 NA "Gyroscope" NA "Magnitude" NA 50 -0.296158291686 "Time" "SD" "WALKING_DOWNSTAIRS"
"10199" 26 NA "Gyroscope" "Jerk" NA "X" 50 -0.0992465275036 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10200" 26 NA "Gyroscope" "Jerk" NA "Y" 50 -0.037268109685 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10201" 26 NA "Gyroscope" "Jerk" NA "Z" 50 -0.05105874094 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10202" 26 NA "Gyroscope" "Jerk" NA "X" 50 -0.170842676616 "Time" "SD" "WALKING_DOWNSTAIRS"
"10203" 26 NA "Gyroscope" "Jerk" NA "Y" 50 -0.5471984382 "Time" "SD" "WALKING_DOWNSTAIRS"
"10204" 26 NA "Gyroscope" "Jerk" NA "Z" 50 -0.3589516378 "Time" "SD" "WALKING_DOWNSTAIRS"
"10205" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 50 -0.4187798104 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10206" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 50 -0.463140795 "Time" "SD" "WALKING_DOWNSTAIRS"
"10207" 26 "Body" "Accelerometer" NA NA "X" 50 0.2792845828 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10208" 26 "Body" "Accelerometer" NA NA "Y" 50 -0.01262580966778 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10209" 26 "Body" "Accelerometer" NA NA "Z" 50 -0.1064396194 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10210" 26 "Body" "Accelerometer" NA NA "X" 50 0.17395384962 "Time" "SD" "WALKING_DOWNSTAIRS"
"10211" 26 "Body" "Accelerometer" NA NA "Y" 50 -0.011629910112 "Time" "SD" "WALKING_DOWNSTAIRS"
"10212" 26 "Body" "Accelerometer" NA NA "Z" 50 -0.284807676 "Time" "SD" "WALKING_DOWNSTAIRS"
"10213" 26 "Body" "Accelerometer" NA "Magnitude" NA 50 0.114379383742 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10214" 26 "Body" "Accelerometer" NA "Magnitude" NA 50 0.14700167906 "Time" "SD" "WALKING_DOWNSTAIRS"
"10215" 26 "Body" "Accelerometer" "Jerk" NA "X" 50 0.111470787918 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10216" 26 "Body" "Accelerometer" "Jerk" NA "Y" 50 -0.007131601642 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10217" 26 "Body" "Accelerometer" "Jerk" NA "Z" 50 -0.01189114264 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10218" 26 "Body" "Accelerometer" "Jerk" NA "X" 50 -0.128111641206 "Time" "SD" "WALKING_DOWNSTAIRS"
"10219" 26 "Body" "Accelerometer" "Jerk" NA "Y" 50 -0.08640490273602 "Time" "SD" "WALKING_DOWNSTAIRS"
"10220" 26 "Body" "Accelerometer" "Jerk" NA "Z" 50 -0.3793359516 "Time" "SD" "WALKING_DOWNSTAIRS"
"10221" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 50 -0.1488562664 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10222" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 50 -0.111303956316 "Time" "SD" "WALKING_DOWNSTAIRS"
"10223" 26 "Gravity" "Accelerometer" NA NA "X" 50 0.9467972718 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10224" 26 "Gravity" "Accelerometer" NA NA "Y" 50 -0.0799003729 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10225" 26 "Gravity" "Accelerometer" NA NA "Z" 50 0.1539063202 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10226" 26 "Gravity" "Accelerometer" NA NA "X" 50 -0.9627219918 "Time" "SD" "WALKING_DOWNSTAIRS"
"10227" 26 "Gravity" "Accelerometer" NA NA "Y" 50 -0.9354258554 "Time" "SD" "WALKING_DOWNSTAIRS"
"10228" 26 "Gravity" "Accelerometer" NA NA "Z" 50 -0.9330817682 "Time" "SD" "WALKING_DOWNSTAIRS"
"10229" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 50 0.114379383742 "Time" "Mean" "WALKING_DOWNSTAIRS"
"10230" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 50 0.14700167906 "Time" "SD" "WALKING_DOWNSTAIRS"
"10231" 26 NA "Gyroscope" NA NA "X" 55 -0.427686570727273 "Freq" "Mean" "WALKING_UPSTAIRS"
"10232" 26 NA "Gyroscope" NA NA "Y" 55 -0.617112539636364 "Freq" "Mean" "WALKING_UPSTAIRS"
"10233" 26 NA "Gyroscope" NA NA "Z" 55 -0.342703926363636 "Freq" "Mean" "WALKING_UPSTAIRS"
"10234" 26 NA "Gyroscope" NA NA "X" 55 -0.590812298 "Freq" "SD" "WALKING_UPSTAIRS"
"10235" 26 NA "Gyroscope" NA NA "Y" 55 -0.598236639818182 "Freq" "SD" "WALKING_UPSTAIRS"
"10236" 26 NA "Gyroscope" NA NA "Z" 55 -0.362052183090909 "Freq" "SD" "WALKING_UPSTAIRS"
"10237" 26 NA "Gyroscope" NA "Magnitude" NA 55 -0.556084778181818 "Freq" "Mean" "WALKING_UPSTAIRS"
"10238" 26 NA "Gyroscope" NA "Magnitude" NA 55 -0.569632 "Freq" "SD" "WALKING_UPSTAIRS"
"10239" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 55 -0.673580662727273 "Freq" "Mean" "WALKING_UPSTAIRS"
"10240" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 55 -0.669846294545455 "Freq" "SD" "WALKING_UPSTAIRS"
"10241" 26 "Body" "Accelerometer" NA NA "X" 55 -0.242820756127273 "Freq" "Mean" "WALKING_UPSTAIRS"
"10242" 26 "Body" "Accelerometer" NA NA "Y" 55 -0.185528313272727 "Freq" "Mean" "WALKING_UPSTAIRS"
"10243" 26 "Body" "Accelerometer" NA NA "Z" 55 -0.499502759272727 "Freq" "Mean" "WALKING_UPSTAIRS"
"10244" 26 "Body" "Accelerometer" NA NA "X" 55 -0.142843838381818 "Freq" "SD" "WALKING_UPSTAIRS"
"10245" 26 "Body" "Accelerometer" NA NA "Y" 55 -0.0439473073581818 "Freq" "SD" "WALKING_UPSTAIRS"
"10246" 26 "Body" "Accelerometer" NA NA "Z" 55 -0.400902256363636 "Freq" "SD" "WALKING_UPSTAIRS"
"10247" 26 "Body" "Accelerometer" NA "Magnitude" NA 55 -0.167566383372727 "Freq" "Mean" "WALKING_UPSTAIRS"
"10248" 26 "Body" "Accelerometer" NA "Magnitude" NA 55 -0.274226227272727 "Freq" "SD" "WALKING_UPSTAIRS"
"10249" 26 "Body" "Accelerometer" "Jerk" NA "X" 55 -0.304540556345455 "Freq" "Mean" "WALKING_UPSTAIRS"
"10250" 26 "Body" "Accelerometer" "Jerk" NA "Y" 55 -0.419344696 "Freq" "Mean" "WALKING_UPSTAIRS"
"10251" 26 "Body" "Accelerometer" "Jerk" NA "Z" 55 -0.639741264909091 "Freq" "Mean" "WALKING_UPSTAIRS"
"10252" 26 "Body" "Accelerometer" "Jerk" NA "X" 55 -0.342075432 "Freq" "SD" "WALKING_UPSTAIRS"
"10253" 26 "Body" "Accelerometer" "Jerk" NA "Y" 55 -0.420055781272727 "Freq" "SD" "WALKING_UPSTAIRS"
"10254" 26 "Body" "Accelerometer" "Jerk" NA "Z" 55 -0.715726893818182 "Freq" "SD" "WALKING_UPSTAIRS"
"10255" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 55 -0.294970470909091 "Freq" "Mean" "WALKING_UPSTAIRS"
"10256" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 55 -0.393715352181818 "Freq" "SD" "WALKING_UPSTAIRS"
"10257" 26 NA "Gyroscope" NA NA "X" 55 -0.0247950825654545 "Time" "Mean" "WALKING_UPSTAIRS"
"10258" 26 NA "Gyroscope" NA NA "Y" 55 -0.0657601804418182 "Time" "Mean" "WALKING_UPSTAIRS"
"10259" 26 NA "Gyroscope" NA NA "Z" 55 0.0721458973490909 "Time" "Mean" "WALKING_UPSTAIRS"
"10260" 26 NA "Gyroscope" NA NA "X" 55 -0.550274396 "Time" "SD" "WALKING_UPSTAIRS"
"10261" 26 NA "Gyroscope" NA NA "Y" 55 -0.603097110545455 "Time" "SD" "WALKING_UPSTAIRS"
"10262" 26 NA "Gyroscope" NA NA "Z" 55 -0.3090880546 "Time" "SD" "WALKING_UPSTAIRS"
"10263" 26 NA "Gyroscope" NA "Magnitude" NA 55 -0.344427047636364 "Time" "Mean" "WALKING_UPSTAIRS"
"10264" 26 NA "Gyroscope" NA "Magnitude" NA 55 -0.514032410181818 "Time" "SD" "WALKING_UPSTAIRS"
"10265" 26 NA "Gyroscope" "Jerk" NA "X" 55 -0.0975590199454545 "Time" "Mean" "WALKING_UPSTAIRS"
"10266" 26 NA "Gyroscope" "Jerk" NA "Y" 55 -0.0386244096705455 "Time" "Mean" "WALKING_UPSTAIRS"
"10267" 26 NA "Gyroscope" "Jerk" NA "Z" 55 -0.0595558392545455 "Time" "Mean" "WALKING_UPSTAIRS"
"10268" 26 NA "Gyroscope" "Jerk" NA "X" 55 -0.515829417272727 "Time" "SD" "WALKING_UPSTAIRS"
"10269" 26 NA "Gyroscope" "Jerk" NA "Y" 55 -0.725210290909091 "Time" "SD" "WALKING_UPSTAIRS"
"10270" 26 NA "Gyroscope" "Jerk" NA "Z" 55 -0.556390218 "Time" "SD" "WALKING_UPSTAIRS"
"10271" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 55 -0.648099850181818 "Time" "Mean" "WALKING_UPSTAIRS"
"10272" 26 NA "Gyroscope" "Jerk" "Magnitude" NA 55 -0.661829656545455 "Time" "SD" "WALKING_UPSTAIRS"
"10273" 26 "Body" "Accelerometer" NA NA "X" 55 0.272691394545455 "Time" "Mean" "WALKING_UPSTAIRS"
"10274" 26 "Body" "Accelerometer" NA NA "Y" 55 -0.0281633797398182 "Time" "Mean" "WALKING_UPSTAIRS"
"10275" 26 "Body" "Accelerometer" NA NA "Z" 55 -0.121943461236364 "Time" "Mean" "WALKING_UPSTAIRS"
"10276" 26 "Body" "Accelerometer" NA NA "X" 55 -0.169006952418182 "Time" "SD" "WALKING_UPSTAIRS"
"10277" 26 "Body" "Accelerometer" NA NA "Y" 55 -0.0491726302763636 "Time" "SD" "WALKING_UPSTAIRS"
"10278" 26 "Body" "Accelerometer" NA NA "Z" 55 -0.404596936545455 "Time" "SD" "WALKING_UPSTAIRS"
"10279" 26 "Body" "Accelerometer" NA "Magnitude" NA 55 -0.142874499381818 "Time" "Mean" "WALKING_UPSTAIRS"
"10280" 26 "Body" "Accelerometer" NA "Magnitude" NA 55 -0.1507071068 "Time" "SD" "WALKING_UPSTAIRS"
"10281" 26 "Body" "Accelerometer" "Jerk" NA "X" 55 0.0755645318545455 "Time" "Mean" "WALKING_UPSTAIRS"
"10282" 26 "Body" "Accelerometer" "Jerk" NA "Y" 55 0.00209171684890909 "Time" "Mean" "WALKING_UPSTAIRS"
"10283" 26 "Body" "Accelerometer" "Jerk" NA "Z" 55 -0.0117089275472727 "Time" "Mean" "WALKING_UPSTAIRS"
"10284" 26 "Body" "Accelerometer" "Jerk" NA "X" 55 -0.290879965872727 "Time" "SD" "WALKING_UPSTAIRS"
"10285" 26 "Body" "Accelerometer" "Jerk" NA "Y" 55 -0.399771473818182 "Time" "SD" "WALKING_UPSTAIRS"
"10286" 26 "Body" "Accelerometer" "Jerk" NA "Z" 55 -0.677995585454545 "Time" "SD" "WALKING_UPSTAIRS"
"10287" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 55 -0.404463896363636 "Time" "Mean" "WALKING_UPSTAIRS"
"10288" 26 "Body" "Accelerometer" "Jerk" "Magnitude" NA 55 -0.334531344727273 "Time" "SD" "WALKING_UPSTAIRS"
"10289" 26 "Gravity" "Accelerometer" NA NA "X" 55 0.942095257090909 "Time" "Mean" "WALKING_UPSTAIRS"
"10290" 26 "Gravity" "Accelerometer" NA NA "Y" 55 -0.246169656181818 "Time" "Mean" "WALKING_UPSTAIRS"
"10291" 26 "Gravity" "Accelerometer" NA NA "Z" 55 -0.00199310572363636 "Time" "Mean" "WALKING_UPSTAIRS"
"10292" 26 "Gravity" "Accelerometer" NA NA "X" 55 -0.962011392181818 "Time" "SD" "WALKING_UPSTAIRS"
"10293" 26 "Gravity" "Accelerometer" NA NA "Y" 55 -0.937858157818182 "Time" "SD" "WALKING_UPSTAIRS"
"10294" 26 "Gravity" "Accelerometer" NA NA "Z" 55 -0.929636797636364 "Time" "SD" "WALKING_UPSTAIRS"
"10295" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 55 -0.142874499381818 "Time" "Mean" "WALKING_UPSTAIRS"
"10296" 26 "Gravity" "Accelerometer" NA "Magnitude" NA 55 -0.1507071068 "Time" "SD" "WALKING_UPSTAIRS"
"10297" 27 NA "Gyroscope" NA NA "X" 74 -0.987028539054054 "Freq" "Mean" "LAYING"
"10298" 27 NA "Gyroscope" NA NA "Y" 74 -0.986795837297297 "Freq" "Mean" "LAYING"
"10299" 27 NA "Gyroscope" NA NA "Z" 74 -0.979202019189189 "Freq" "Mean" "LAYING"
"10300" 27 NA "Gyroscope" NA NA "X" 74 -0.989382328918919 "Freq" "SD" "LAYING"
"10301" 27 NA "Gyroscope" NA NA "Y" 74 -0.983052318513514 "Freq" "SD" "LAYING"
"10302" 27 NA "Gyroscope" NA NA "Z" 74 -0.980096438108108 "Freq" "SD" "LAYING"
"10303" 27 NA "Gyroscope" NA "Magnitude" NA 74 -0.979890667972973 "Freq" "Mean" "LAYING"
"10304" 27 NA "Gyroscope" NA "Magnitude" NA 74 -0.971806236756757 "Freq" "SD" "LAYING"
"10305" 27 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.993563778648649 "Freq" "Mean" "LAYING"
"10306" 27 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.993552299324324 "Freq" "SD" "LAYING"
"10307" 27 "Body" "Accelerometer" NA NA "X" 74 -0.980631846891892 "Freq" "Mean" "LAYING"
"10308" 27 "Body" "Accelerometer" NA NA "Y" 74 -0.982915951891892 "Freq" "Mean" "LAYING"
"10309" 27 "Body" "Accelerometer" NA NA "Z" 74 -0.987356589864865 "Freq" "Mean" "LAYING"
"10310" 27 "Body" "Accelerometer" NA NA "X" 74 -0.977615702567568 "Freq" "SD" "LAYING"
"10311" 27 "Body" "Accelerometer" NA NA "Y" 74 -0.984269087972973 "Freq" "SD" "LAYING"
"10312" 27 "Body" "Accelerometer" NA NA "Z" 74 -0.986582387972973 "Freq" "SD" "LAYING"
"10313" 27 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.981389017702703 "Freq" "Mean" "LAYING"
"10314" 27 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.980296339054054 "Freq" "SD" "LAYING"
"10315" 27 "Body" "Accelerometer" "Jerk" NA "X" 74 -0.986679572567568 "Freq" "Mean" "LAYING"
"10316" 27 "Body" "Accelerometer" "Jerk" NA "Y" 74 -0.985257277297297 "Freq" "Mean" "LAYING"
"10317" 27 "Body" "Accelerometer" "Jerk" NA "Z" 74 -0.988033129054054 "Freq" "Mean" "LAYING"
"10318" 27 "Body" "Accelerometer" "Jerk" NA "X" 74 -0.987477465405405 "Freq" "SD" "LAYING"
"10319" 27 "Body" "Accelerometer" "Jerk" NA "Y" 74 -0.986116008783784 "Freq" "SD" "LAYING"
"10320" 27 "Body" "Accelerometer" "Jerk" NA "Z" 74 -0.989901169864865 "Freq" "SD" "LAYING"
"10321" 27 "Body" "Accelerometer" "Jerk" "Magnitude" NA 74 -0.988098902567567 "Freq" "Mean" "LAYING"
"10322" 27 "Body" "Accelerometer" "Jerk" "Magnitude" NA 74 -0.988174859594595 "Freq" "SD" "LAYING"
"10323" 27 NA "Gyroscope" NA NA "X" 74 -0.0195427328781081 "Time" "Mean" "LAYING"
"10324" 27 NA "Gyroscope" NA NA "Y" 74 -0.0957839566891892 "Time" "Mean" "LAYING"
"10325" 27 NA "Gyroscope" NA NA "Z" 74 0.118738360783784 "Time" "Mean" "LAYING"
"10326" 27 NA "Gyroscope" NA NA "X" 74 -0.988837212162162 "Time" "SD" "LAYING"
"10327" 27 NA "Gyroscope" NA NA "Y" 74 -0.98428747527027 "Time" "SD" "LAYING"
"10328" 27 NA "Gyroscope" NA NA "Z" 74 -0.97837499972973 "Time" "SD" "LAYING"
"10329" 27 NA "Gyroscope" NA "Magnitude" NA 74 -0.96691759445946 "Time" "Mean" "LAYING"
"10330" 27 NA "Gyroscope" NA "Magnitude" NA 74 -0.971915732837838 "Time" "SD" "LAYING"
"10331" 27 NA "Gyroscope" "Jerk" NA "X" 74 -0.101147695256757 "Time" "Mean" "LAYING"
"10332" 27 NA "Gyroscope" "Jerk" NA "Y" 74 -0.0362186160902703 "Time" "Mean" "LAYING"
"10333" 27 NA "Gyroscope" "Jerk" NA "Z" 74 -0.0642797849864865 "Time" "Mean" "LAYING"
"10334" 27 NA "Gyroscope" "Jerk" NA "X" 74 -0.993503720810811 "Time" "SD" "LAYING"
"10335" 27 NA "Gyroscope" "Jerk" NA "Y" 74 -0.993025877297297 "Time" "SD" "LAYING"
"10336" 27 NA "Gyroscope" "Jerk" NA "Z" 74 -0.993296720540541 "Time" "SD" "LAYING"
"10337" 27 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.994355043783784 "Time" "Mean" "LAYING"
"10338" 27 NA "Gyroscope" "Jerk" "Magnitude" NA 74 -0.993484313243243 "Time" "SD" "LAYING"
"10339" 27 "Body" "Accelerometer" NA NA "X" 74 0.274102492432432 "Time" "Mean" "LAYING"
"10340" 27 "Body" "Accelerometer" NA NA "Y" 74 -0.0179867611216216 "Time" "Mean" "LAYING"
"10341" 27 "Body" "Accelerometer" NA NA "Z" 74 -0.107699732837838 "Time" "Mean" "LAYING"
"10342" 27 "Body" "Accelerometer" NA NA "X" 74 -0.978455153108108 "Time" "SD" "LAYING"
"10343" 27 "Body" "Accelerometer" NA NA "Y" 74 -0.983736043783784 "Time" "SD" "LAYING"
"10344" 27 "Body" "Accelerometer" NA NA "Z" 74 -0.986636996081081 "Time" "SD" "LAYING"
"10345" 27 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.982091652162162 "Time" "Mean" "LAYING"
"10346" 27 "Body" "Accelerometer" NA "Magnitude" NA 74 -0.978920176216216 "Time" "SD" "LAYING"
